dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
boulder,2021-03-26,2021-03-27,1,4.0,persistence,9,20,0.5592,0.7417,3.7631,12.06024999999999,0.07399750000000005,6.580661305537084,0.9141076962824118,ok,63,4.0,0.0022377919999883034,0.005757759599998735
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,0,20,3.3794,0.6334,1.8427,12.089806826295963,0.15803941059029855,8.836163138062886,1.2274153546413231,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,1,20,2.6598,0.4351,2.4411,12.089806826295963,0.15803941059029855,16.686081618339664,2.3178332571662263,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,2,20,2.5714,0.3445,4.0448,12.089806826295963,0.15803941059029855,18.832230777752713,2.615950934539896,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,3,20,2.1131,0.6194,2.9373,12.089806826295963,0.15803941059029855,8.836744433557818,1.22749610134155,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,4,20,2.1667,0.8,3.333,12.089806826295963,0.15803941059029855,7.530304574107882,1.0460209159755356,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,5,20,3.6006,0.8636,4.2063,12.089806826295963,0.15803941059029855,13.872487466050291,1.927002009452742,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,6,20,3.4675,0.3629,2.0977,12.089806826295963,0.15803941059029855,11.212555442805456,1.557515688679741,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,7,20,2.3336,0.5457,1.5155,12.089806826295963,0.15803941059029855,10.880678126333718,1.511415214103864,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,8,20,1.9517,0.4476,2.6399,12.089806826295963,0.15803941059029855,6.017329254710571,0.835856265413331,ok,63,4.0,0.272290068999979,0.006491227800000843
